CustomerID,Age,Gender,AnnualIncome,SpendingScore,ProductCategory,Membership,PurchaseFrequency,SatisfactionScore
555,44,Female,146432,45,Home Decor,Gold,10,4
556,37,Female,99269,54,Books,Silver,16,2
557,41,Female,117813,84,Home Decor,Silver,7,5
558,29,Female,35718,64,Electronics,Silver,9,1
559,67,Male,96416,77,Fashion,Gold,16,5
560,52,Female,65936,52,Groceries,Gold,7,3
561,50,Male,149972,1,Electronics,Basic,9,5
562,50,Female,22196,94,Fashion,Platinum,7,1
563,68,Male,77840,100,Groceries,Platinum,10,2
564,60,Male,97190,45,Electronics,Gold,19,2
565,54,Female,37133,72,Fashion,Silver,9,4
566,29,Female,73254,73,Home Decor,Platinum,10,4
567,20,Female,75253,62,Home Decor,Platinum,5,2
568,18,Male,149356,46,Books,Gold,9,4
569,50,Female,53814,33,Electronics,Basic,7,3
570,57,Female,120283,37,Fashion,Gold,17,2
571,27,Female,96757,60,Fashion,Silver,10,1
572,60,Male,42617,49,Home Decor,Basic,8,4
573,61,Female,23601,70,Groceries,Platinum,7,3
574,46,Female,75156,17,Groceries,Basic,10,4
575,30,Male,116838,23,Groceries,Gold,12,5
576,29,Female,82529,37,Groceries,Basic,7,3
577,48,Male,30292,66,Fashion,Gold,3,5
578,63,Male,98226,82,Home Decor,Platinum,3,5
579,19,Male,24799,92,Groceries,Platinum,14,1
580,68,Male,106157,14,Groceries,Gold,7,4
581,67,Male,37432,86,Books,Platinum,11,1
582,52,Male,69913,1,Electronics,Silver,9,4
583,40,Male,147008,42,Books,Silver,9,3
584,34,Male,121039,41,Fashion,Silver,8,2
585,43,Male,72774,39,Electronics,Basic,4,2
586,25,Male,54169,44,Electronics,Platinum,13,2
587,46,Male,115599,72,Groceries,Silver,6,2
588,43,Male,92915,91,Electronics,Gold,11,2
589,27,Male,35211,74,Fashion,Platinum,14,1
590,43,Male,111268,34,Books,Gold,10,5
591,51,Female,126096,54,Groceries,Silver,12,4
592,68,Male,95924,46,Home Decor,Platinum,12,5
593,58,Female,98650,33,Books,Silver,15,5
594,24,Female,68503,59,Groceries,Silver,8,3
595,21,Female,23148,37,Groceries,Basic,11,4
596,67,Female,90157,8,Electronics,Silver,9,1
597,62,Female,88542,30,Groceries,Basic,12,5
598,28,Female,94293,20,Groceries,Silver,7,5
599,46,Male,120092,65,Electronics,Basic,9,5
600,53,Female,62959,49,Books,Gold,13,3
601,42,Male,59596,71,Home Decor,Basic,13,1
602,38,Male,44049,58,Home Decor,Platinum,9,5
603,53,Female,53713,75,Home Decor,Silver,8,3
604,27,Male,71194,62,Fashion,Silver,13,4
605,54,Male,60616,7,Books,Basic,10,5
606,26,Female,117371,36,Electronics,Gold,7,3
607,41,Male,113566,84,Home Decor,Gold,10,3
608,52,Female,49312,97,Groceries,Gold,16,5
609,66,Female,94235,59,Groceries,Gold,12,2
610,52,Female,106145,34,Groceries,Basic,12,1
611,65,Female,41575,87,Groceries,Silver,14,5
612,53,Female,133406,63,Electronics,Silver,9,4
613,35,Male,57516,24,Home Decor,Gold,6,5
614,66,Female,64005,61,Groceries,Gold,9,2
615,56,Female,81842,9,Books,Gold,12,2
616,49,Male,44062,23,Books,Platinum,11,1
617,41,Female,58013,48,Electronics,Gold,14,4
618,40,Female,124186,81,Electronics,Silver,9,1
619,49,Female,62488,56,Books,Silver,9,4
620,54,Female,90145,39,Fashion,Silver,11,1
621,29,Female,43006,98,Fashion,Silver,16,4
622,66,Female,21033,6,Home Decor,Gold,7,5
623,30,Female,82916,3,Home Decor,Basic,13,1
624,40,Male,122870,38,Groceries,Gold,3,5
625,42,Female,60309,8,Books,Platinum,12,3
626,52,Male,31037,40,Fashion,Basic,9,3
627,58,Female,28927,9,Electronics,Silver,7,3
628,47,Female,27232,79,Groceries,Gold,8,4
629,34,Female,120460,64,Home Decor,Gold,10,3
630,66,Male,116555,94,Fashion,Silver,6,4
631,37,Male,66121,49,Fashion,Platinum,8,5
632,65,Male,109346,68,Home Decor,Silver,11,1
633,42,Female,125070,93,Home Decor,Platinum,12,1
634,39,Female,42941,33,Groceries,Basic,13,1
635,30,Male,84420,6,Books,Silver,10,4
636,36,Male,24123,29,Home Decor,Basic,14,5
637,66,Female,88146,19,Books,Platinum,11,2
638,53,Female,113554,27,Fashion,Silver,6,2
639,29,Female,32500,75,Fashion,Basic,14,2
640,58,Male,56476,9,Books,Silver,15,5
641,36,Male,47404,80,Groceries,Silver,6,5
642,29,Female,85063,18,Electronics,Silver,8,4
643,26,Female,65209,13,Books,Platinum,12,5
644,24,Female,39303,71,Home Decor,Basic,16,4
645,45,Male,20157,81,Fashion,Platinum,7,2
646,31,Female,35255,73,Groceries,Silver,8,2
647,48,Male,63301,32,Fashion,Platinum,7,3
648,69,Male,50056,26,Electronics,Gold,12,4
649,36,Male,23437,52,Groceries,Silver,15,3
650,64,Female,75748,22,Fashion,Basic,13,5
651,33,Female,96559,28,Books,Basic,8,1
652,22,Male,41101,55,Fashion,Silver,9,1
653,52,Male,63241,80,Fashion,Gold,7,1
654,29,Female,74070,100,Fashion,Gold,10,3
655,42,Male,95952,89,Home Decor,Basic,18,4
656,69,Female,118942,28,Home Decor,Gold,8,2
657,38,Female,71791,29,Fashion,Silver,13,3
658,53,Female,20051,65,Books,Silver,11,3
659,40,Female,139600,31,Electronics,Gold,10,4
660,33,Male,70623,94,Groceries,Silver,8,3
661,56,Female,60751,25,Books,Basic,7,2
662,62,Male,20329,63,Books,Basic,8,2
663,59,Male,97393,53,Books,Silver,6,1
664,56,Male,85317,18,Groceries,Platinum,8,3
665,31,Female,94512,37,Home Decor,Platinum,10,5
666,48,Female,68680,61,Electronics,Basic,14,5
667,22,Male,35157,51,Fashion,Silver,12,1
668,52,Female,44871,73,Fashion,Platinum,14,2
669,40,Female,51518,79,Electronics,Gold,9,5
670,46,Female,102265,93,Books,Silver,17,4
671,60,Female,120505,5,Groceries,Gold,11,2
672,28,Female,145159,55,Books,Basic,8,4
673,35,Male,112491,44,Fashion,Gold,12,1
674,64,Female,92849,73,Groceries,Gold,9,4
675,29,Female,37889,10,Books,Basic,11,4
676,26,Male,89410,25,Groceries,Platinum,3,3
677,27,Female,49050,61,Books,Gold,10,3
678,61,Male,39831,55,Electronics,Platinum,10,1
679,34,Male,95722,10,Groceries,Silver,12,1
680,55,Female,77911,20,Electronics,Platinum,8,2
681,24,Male,89492,42,Groceries,Gold,8,5
682,63,Male,126525,63,Books,Platinum,16,4
683,30,Female,80844,73,Fashion,Basic,14,5
684,57,Male,59409,3,Groceries,Silver,5,2
685,59,Female,40042,43,Groceries,Gold,8,2
686,26,Male,38925,75,Fashion,Platinum,21,1
687,67,Female,30803,4,Fashion,Silver,9,5
688,44,Male,64227,28,Fashion,Platinum,9,5
689,19,Female,81238,41,Fashion,Silver,12,1
690,22,Female,92419,38,Home Decor,Basic,6,2
691,46,Male,39593,11,Electronics,Platinum,16,3
692,54,Male,135381,32,Books,Gold,8,5
693,55,Female,30234,82,Fashion,Silver,8,5
694,36,Male,105793,40,Home Decor,Silver,11,1
695,25,Male,41694,54,Fashion,Silver,6,5
696,65,Male,73918,83,Books,Silver,8,2
697,62,Female,145631,80,Home Decor,Basic,7,2
698,18,Female,87039,3,Books,Silver,9,5
699,39,Female,85713,13,Electronics,Silver,13,4
700,69,Male,133051,56,Groceries,Platinum,7,4
701,34,Male,115594,51,Fashion,Platinum,12,1
702,24,Male,68676,37,Fashion,Basic,10,3
703,42,Female,145663,94,Electronics,Platinum,8,3
704,62,Female,80063,14,Home Decor,Basic,11,1
705,21,Female,62704,36,Home Decor,Basic,15,4
706,53,Female,135681,70,Home Decor,Platinum,6,2
707,23,Male,123202,32,Home Decor,Basic,8,2
708,48,Male,80664,41,Books,Gold,15,5
709,36,Male,148696,40,Electronics,Platinum,3,4
710,61,Female,137734,32,Home Decor,Platinum,5,2
711,56,Male,51164,12,Groceries,Gold,6,1
712,44,Male,112500,89,Electronics,Basic,14,5
713,27,Female,115007,89,Books,Gold,11,4
714,43,Female,75009,54,Groceries,Platinum,6,2
715,36,Male,25345,57,Home Decor,Silver,14,5
716,56,Female,66087,8,Groceries,Platinum,9,1
717,20,Male,46575,42,Fashion,Silver,13,2
718,62,Male,26050,99,Groceries,Basic,13,5
719,30,Female,110646,70,Fashion,Platinum,7,1
720,67,Female,60956,68,Books,Silver,10,5
721,45,Male,137717,44,Books,Silver,16,4
722,37,Female,86270,99,Electronics,Platinum,10,2
723,45,Female,58236,90,Groceries,Silver,9,3
724,25,Male,146117,31,Home Decor,Silver,7,5
725,58,Male,125746,85,Fashion,Platinum,7,5
726,56,Male,135637,88,Electronics,Platinum,12,3
727,18,Female,66892,74,Fashion,Platinum,13,4
728,20,Female,61507,7,Fashion,Basic,7,3
729,30,Female,134352,26,Groceries,Silver,8,4
730,45,Male,68827,28,Fashion,Silver,7,5
731,66,Female,53079,2,Fashion,Silver,9,4
732,42,Male,61928,44,Home Decor,Gold,9,4
733,50,Female,75103,78,Groceries,Silver,13,4
734,55,Male,120578,71,Home Decor,Gold,7,1
735,23,Female,70234,17,Electronics,Basic,10,1
736,61,Male,63776,15,Books,Basic,7,1
737,62,Male,123520,86,Fashion,Basic,6,1
738,49,Male,20720,32,Groceries,Gold,12,2
739,62,Male,73496,90,Books,Gold,12,5
740,64,Female,79353,23,Fashion,Basic,11,3
741,38,Female,28012,26,Fashion,Silver,13,5
742,33,Female,104228,64,Books,Basic,6,1
743,38,Female,136114,56,Electronics,Platinum,8,3
744,28,Female,73305,88,Home Decor,Platinum,18,2
745,54,Male,64088,86,Home Decor,Silver,8,1
746,53,Female,97481,91,Books,Silver,10,4
747,52,Female,69224,21,Groceries,Silver,10,1
748,36,Male,68517,37,Electronics,Platinum,11,3
749,37,Female,67956,43,Electronics,Platinum,5,5
750,35,Female,73232,8,Books,Basic,9,3
751,64,Female,75829,14,Books,Gold,9,5
752,58,Male,81492,66,Home Decor,Gold,12,2
753,66,Male,63576,71,Groceries,Platinum,13,3
754,31,Female,49565,27,Home Decor,Silver,11,3
755,32,Male,89734,8,Books,Gold,10,4
756,48,Female,127631,68,Books,Silver,6,2
757,18,Male,37202,59,Electronics,Platinum,5,4
758,20,Male,132388,10,Groceries,Silver,15,3
759,33,Female,135605,47,Books,Platinum,6,1
760,40,Male,70682,10,Electronics,Basic,7,1
761,28,Female,106385,16,Home Decor,Platinum,11,3
762,29,Male,149670,3,Home Decor,Platinum,7,2
763,27,Female,125279,23,Electronics,Basic,10,4
764,49,Male,76504,2,Fashion,Basic,9,1
765,33,Female,37433,65,Home Decor,Basic,12,5
766,25,Female,77368,75,Fashion,Gold,7,4
767,55,Female,131428,63,Electronics,Platinum,10,4
768,29,Female,53695,58,Groceries,Basic,6,1
769,41,Male,52007,37,Books,Basic,6,3
770,45,Female,97320,61,Home Decor,Basic,4,2
771,25,Male,87381,20,Books,Gold,14,2
772,45,Male,133883,60,Fashion,Gold,9,4
773,53,Female,146739,21,Home Decor,Basic,9,5
774,43,Female,47075,94,Groceries,Basic,9,1
775,25,Female,98530,25,Groceries,Gold,3,2
776,67,Female,82635,47,Groceries,Basic,10,5
777,45,Male,116168,81,Groceries,Platinum,10,4
778,45,Female,99017,40,Books,Silver,7,2
779,54,Female,115626,51,Books,Gold,17,1
780,58,Female,51855,87,Fashion,Silver,12,1
781,53,Female,60924,83,Books,Platinum,13,1
782,44,Male,117150,21,Fashion,Silver,9,1
783,34,Male,139466,7,Books,Basic,7,3
784,26,Male,103847,6,Fashion,Basic,9,2
785,50,Female,102605,66,Electronics,Silver,4,1
786,37,Male,75585,3,Groceries,Platinum,18,1
787,30,Female,112126,41,Home Decor,Gold,15,3
788,45,Male,92259,11,Books,Basic,7,4
789,65,Female,142766,60,Groceries,Silver,12,3
790,46,Male,111793,22,Books,Gold,8,1
791,30,Female,85674,50,Fashion,Platinum,14,1
792,63,Female,58106,48,Books,Gold,15,3
793,52,Male,101298,53,Groceries,Basic,11,5
794,23,Female,61457,42,Groceries,Basic,6,5
795,35,Male,145768,9,Books,Basic,14,4
796,68,Male,119352,84,Home Decor,Silver,8,5
797,22,Male,126901,2,Home Decor,Silver,5,3
798,64,Female,25371,63,Electronics,Gold,13,1
799,42,Male,38134,80,Electronics,Gold,11,3
800,19,Female,128989,90,Electronics,Silver,9,3
801,27,Female,80068,23,Fashion,Silver,13,4
802,47,Male,92585,78,Home Decor,Basic,7,4
803,67,Male,70768,85,Electronics,Platinum,15,1
804,62,Female,47443,87,Home Decor,Basic,14,3
805,22,Female,127596,76,Books,Silver,9,2
806,50,Male,80739,4,Books,Gold,8,1
807,18,Female,102399,81,Books,Basic,6,5
808,35,Female,114491,95,Groceries,Basic,6,4
809,49,Female,76477,92,Home Decor,Silver,13,4
810,64,Male,87245,52,Books,Platinum,9,2
811,66,Male,146119,53,Electronics,Gold,7,2
812,28,Male,109236,54,Books,Silver,9,5
813,38,Female,25262,52,Home Decor,Gold,5,4
814,43,Male,100514,39,Fashion,Basic,14,5
815,42,Male,58224,36,Books,Silver,13,5
816,39,Female,146414,78,Groceries,Gold,11,3
817,44,Male,48768,31,Groceries,Basic,15,1
818,66,Male,69604,33,Home Decor,Gold,5,5
819,30,Male,35623,9,Home Decor,Platinum,11,2
820,50,Female,139176,22,Electronics,Gold,11,3
821,51,Female,112025,36,Electronics,Basic,4,4
822,58,Male,86905,94,Groceries,Platinum,11,5
823,52,Female,128929,52,Books,Silver,12,3
824,18,Male,124612,9,Electronics,Silver,8,5
825,38,Male,148509,73,Electronics,Basic,7,3
826,65,Male,84995,64,Electronics,Platinum,10,1
827,23,Male,93099,12,Electronics,Basic,9,1
828,45,Female,118834,92,Electronics,Silver,3,1
829,34,Male,125242,16,Books,Basic,8,5
830,22,Female,79287,70,Fashion,Silver,13,5
831,48,Female,128993,9,Electronics,Gold,13,5
832,22,Male,87087,34,Home Decor,Platinum,12,4
833,55,Male,124961,95,Fashion,Silver,8,1
834,20,Male,69556,7,Groceries,Platinum,8,5
835,40,Male,77865,32,Books,Gold,9,4
836,54,Female,82393,49,Electronics,Platinum,14,4
837,54,Female,53385,54,Groceries,Gold,10,2
838,27,Female,38448,88,Fashion,Gold,11,4
839,27,Female,32491,94,Fashion,Silver,11,4
840,36,Male,35366,42,Books,Basic,9,3
841,34,Male,95464,90,Books,Gold,11,1
842,38,Female,50253,97,Electronics,Basic,7,4
843,31,Female,72913,90,Home Decor,Basic,4,1
844,26,Female,78878,83,Books,Basic,8,2
845,63,Male,61993,1,Fashion,Basic,9,3
846,18,Male,74031,20,Groceries,Gold,9,1
847,68,Female,54560,38,Groceries,Silver,7,2
848,62,Male,48296,12,Groceries,Basic,8,5
849,30,Female,140844,59,Books,Platinum,9,2
850,21,Female,87772,86,Electronics,Silver,10,5
851,18,Male,27599,50,Fashion,Platinum,11,2
852,66,Male,75439,7,Books,Silver,6,5
853,57,Female,85249,86,Books,Gold,9,5
854,49,Male,142280,27,Home Decor,Basic,9,4
855,51,Male,30525,78,Groceries,Silver,9,1
856,45,Male,136428,13,Fashion,Basic,7,1
857,48,Male,44903,20,Groceries,Gold,12,5
858,25,Male,118998,72,Electronics,Silver,10,3
859,56,Male,101418,18,Electronics,Silver,11,5
860,43,Female,55696,58,Books,Basic,10,2
861,51,Female,96211,68,Electronics,Basic,2,1
862,20,Female,123390,87,Fashion,Platinum,5,3
863,67,Female,33802,23,Books,Platinum,8,4
864,29,Male,126826,68,Fashion,Gold,10,3
865,18,Female,82511,2,Groceries,Silver,8,1
866,61,Male,45350,44,Electronics,Silver,8,4
867,22,Female,43477,86,Electronics,Basic,11,5
868,47,Female,78624,50,Books,Platinum,9,3
869,47,Male,115318,59,Groceries,Gold,3,1
870,34,Male,86591,44,Electronics,Platinum,12,5
871,65,Female,112477,65,Electronics,Silver,8,5
872,64,Male,47790,74,Fashion,Basic,11,4
873,40,Male,39409,34,Electronics,Basic,14,1
874,32,Male,94843,31,Books,Silver,7,5
875,54,Male,24284,14,Fashion,Silver,8,1
876,38,Female,123501,52,Fashion,Basic,20,4
877,31,Male,45420,19,Books,Basic,11,2
878,19,Female,59351,29,Books,Silver,4,3
879,28,Female,79425,55,Groceries,Gold,9,5
880,68,Female,85171,100,Books,Gold,9,3
881,56,Female,52885,30,Groceries,Platinum,12,4
882,55,Female,34359,75,Home Decor,Basic,7,2
883,51,Female,93243,94,Home Decor,Silver,10,4
884,55,Female,98602,59,Electronics,Platinum,14,2
885,67,Male,66834,86,Home Decor,Basic,14,2
886,51,Female,31227,53,Fashion,Platinum,8,5
887,35,Male,132341,66,Fashion,Gold,10,4
888,47,Male,148413,39,Electronics,Platinum,14,3
889,32,Female,142405,25,Home Decor,Platinum,12,4
890,44,Female,79391,45,Home Decor,Silver,14,4
891,68,Female,99568,8,Fashion,Silver,16,2
892,51,Male,144117,96,Groceries,Gold,7,1
893,69,Male,79520,71,Electronics,Platinum,9,3
894,55,Male,60568,59,Electronics,Platinum,12,5
895,50,Female,126707,86,Books,Platinum,8,3
896,41,Male,83940,93,Books,Gold,10,3
897,32,Female,138944,2,Home Decor,Silver,8,2
898,47,Male,80524,15,Electronics,Platinum,8,3
899,59,Female,87136,20,Books,Platinum,12,5
900,68,Female,132043,90,Books,Basic,7,2
901,34,Female,47711,11,Electronics,Gold,9,4
902,22,Male,49704,87,Electronics,Basic,7,2
903,46,Male,93759,41,Groceries,Platinum,10,1
904,21,Male,140629,68,Groceries,Basic,8,1
905,27,Male,146076,4,Fashion,Gold,13,2
906,34,Male,131897,48,Fashion,Gold,10,2
907,27,Female,25949,1,Groceries,Basic,7,3
908,34,Female,123020,87,Home Decor,Gold,14,4
909,37,Female,47817,88,Groceries,Gold,14,5
910,41,Female,68303,61,Groceries,Silver,11,1
911,22,Male,119205,27,Groceries,Basic,9,3
912,51,Male,139028,71,Home Decor,Silver,10,3
913,23,Female,124309,34,Home Decor,Platinum,9,3
914,19,Female,112415,68,Fashion,Platinum,6,4
915,30,Male,64829,2,Books,Platinum,13,5
916,60,Male,139527,23,Home Decor,Basic,10,4
917,60,Female,60086,36,Electronics,Silver,12,4
918,65,Female,46726,86,Groceries,Silver,10,3
919,28,Male,31224,10,Groceries,Silver,12,5
920,68,Male,81976,99,Electronics,Silver,4,5
921,64,Male,117420,91,Groceries,Gold,9,2
922,40,Female,36024,63,Fashion,Platinum,19,4
923,33,Female,121648,88,Books,Basic,12,4
924,48,Male,63627,71,Electronics,Platinum,8,5
925,28,Female,106042,51,Fashion,Platinum,11,5
926,33,Female,77994,21,Fashion,Platinum,10,4
927,25,Male,97957,72,Fashion,Basic,13,2
928,21,Female,95342,100,Books,Gold,11,5
929,57,Female,149316,69,Fashion,Basic,9,5
930,21,Female,74495,80,Home Decor,Silver,11,3
931,42,Male,68495,18,Books,Gold,8,5
932,20,Male,49399,23,Home Decor,Silver,14,4
933,49,Female,90346,56,Fashion,Silver,12,2
934,20,Female,71305,44,Books,Platinum,13,4
935,44,Female,94204,52,Home Decor,Basic,9,1
936,46,Female,55783,21,Home Decor,Basic,10,3
937,49,Male,47511,22,Groceries,Platinum,13,5
938,67,Female,76996,13,Groceries,Basic,14,4
939,68,Female,109289,62,Groceries,Gold,19,2
940,36,Female,97114,100,Books,Basic,7,1
941,38,Female,23081,75,Home Decor,Basic,15,3
942,22,Male,60192,70,Electronics,Silver,9,2
943,35,Female,34060,62,Books,Silver,7,5
944,45,Male,113747,73,Fashion,Basic,9,1
945,59,Male,30966,20,Electronics,Silver,14,2
946,39,Female,108209,61,Fashion,Platinum,14,5
947,38,Male,68982,24,Books,Platinum,9,1
948,23,Male,36132,76,Groceries,Platinum,11,2
949,18,Male,130463,42,Books,Silver,10,3
950,22,Female,110095,35,Fashion,Silver,12,2
951,58,Male,105349,39,Groceries,Platinum,10,3
952,29,Male,35221,89,Books,Silver,9,2
953,43,Female,139518,91,Groceries,Basic,10,5
954,63,Male,35732,42,Books,Silver,6,3
955,51,Female,81929,65,Home Decor,Gold,8,1
956,66,Female,43654,12,Fashion,Silver,9,5
957,31,Female,41203,1,Home Decor,Silver,9,4
958,43,Female,36220,77,Fashion,Silver,9,4
959,62,Female,122447,39,Home Decor,Platinum,11,3
960,44,Male,75072,40,Books,Basic,8,3
961,26,Female,70360,6,Books,Platinum,10,2
962,43,Male,128646,29,Fashion,Silver,8,5
963,64,Male,119551,47,Fashion,Basic,9,2
964,39,Female,146744,50,Books,Basic,9,2
965,64,Male,126283,68,Home Decor,Platinum,9,1
966,47,Male,81018,23,Books,Silver,10,5
967,60,Female,70552,8,Groceries,Platinum,10,1
968,65,Female,137718,2,Fashion,Basic,9,5
969,34,Female,24206,4,Groceries,Gold,12,5
970,43,Male,61281,51,Fashion,Gold,8,4
971,53,Male,64671,87,Electronics,Platinum,6,5
972,18,Male,24858,21,Books,Silver,10,2
973,25,Male,92689,53,Fashion,Basic,7,4
974,66,Female,77027,26,Groceries,Basic,7,5
975,52,Male,121528,30,Fashion,Basic,8,5
976,69,Male,113100,33,Books,Silver,7,1
977,32,Female,30006,22,Home Decor,Basic,7,2
978,64,Male,108040,76,Home Decor,Gold,8,3
979,39,Female,144259,6,Books,Platinum,11,3
980,31,Male,92616,84,Fashion,Gold,11,3
981,43,Female,143222,71,Groceries,Silver,11,1
982,45,Male,139415,30,Fashion,Basic,13,2
983,40,Female,127936,57,Home Decor,Silver,6,5
984,31,Male,126360,8,Groceries,Platinum,7,2
985,41,Male,108347,17,Groceries,Gold,12,1
986,19,Female,114983,92,Groceries,Basic,7,1
987,62,Female,45312,32,Books,Gold,9,3
988,43,Female,114973,48,Electronics,Basic,6,2
989,31,Male,21180,9,Home Decor,Platinum,13,1
990,68,Female,102799,44,Groceries,Gold,8,5
991,24,Female,59607,68,Groceries,Silver,14,4
992,20,Male,70574,3,Books,Silver,14,1
993,64,Female,82990,44,Books,Silver,13,5
994,40,Female,104772,50,Fashion,Platinum,9,1
995,63,Female,121266,100,Electronics,Basic,9,3
996,60,Male,32279,48,Groceries,Basic,9,4
997,64,Male,76682,7,Electronics,Silver,8,5
998,62,Male,77786,10,Books,Gold,14,5
999,35,Female,89042,97,Fashion,Basic,13,1
1000,55,Male,76951,78,Electronics,Silver,12,3
1001,52,Male,43892,18,Groceries,Silver,8,1
1002,68,Male,28439,33,Fashion,Basic,10,3
1003,32,Female,39362,90,Groceries,Silver,11,4
1004,42,Male,119801,64,Groceries,Gold,8,1
1005,54,Male,46741,39,Electronics,Silver,12,5
1006,45,Male,40571,56,Home Decor,Gold,17,5
1007,27,Male,97781,50,Home Decor,Gold,11,4
1008,56,Female,144451,81,Groceries,Silver,6,1
1009,34,Male,82900,28,Electronics,Basic,12,2
1010,56,Male,41327,66,Groceries,Silver,10,1
1011,39,Male,37931,96,Fashion,Silver,12,5
1012,43,Female,50235,91,Books,Basic,12,3
1013,61,Female,38374,31,Books,Silver,9,1
1014,42,Male,79168,68,Home Decor,Platinum,11,2
1015,34,Female,51703,99,Books,Gold,11,5
1016,30,Male,88682,96,Home Decor,Gold,8,3
1017,37,Female,99950,11,Home Decor,Gold,12,3
1018,42,Female,21746,23,Fashion,Gold,15,1
1019,21,Male,116950,47,Fashion,Platinum,12,4
1020,27,Female,133742,64,Home Decor,Silver,14,3
1021,20,Female,39144,60,Books,Gold,10,2
1022,58,Male,48876,23,Books,Gold,12,5
1023,62,Male,26961,35,Home Decor,Basic,12,5
1024,35,Female,122940,81,Groceries,Gold,9,2
1025,64,Female,45401,52,Groceries,Platinum,6,5
1026,53,Female,49977,49,Fashion,Platinum,9,5
1027,64,Female,69174,84,Fashion,Basic,8,3
1028,39,Male,140336,32,Books,Platinum,8,2
1029,51,Female,48804,38,Books,Gold,7,5
1030,64,Male,110170,46,Books,Basic,12,2
1031,25,Male,119983,69,Home Decor,Platinum,16,4
1032,57,Male,60550,79,Fashion,Silver,13,1
1033,66,Female,54397,62,Fashion,Platinum,9,3
1034,61,Female,128436,32,Groceries,Gold,12,1
1035,36,Male,114980,98,Electronics,Platinum,6,3
1036,59,Male,70677,26,Fashion,Gold,14,3
1037,58,Male,59353,15,Fashion,Platinum,15,4
1038,54,Male,132921,73,Electronics,Platinum,13,4
1039,23,Male,80586,69,Electronics,Silver,10,1
1040,69,Female,34191,98,Electronics,Basic,9,2
1041,43,Female,113309,97,Fashion,Platinum,10,5
1042,51,Female,65021,21,Books,Gold,7,3
1043,62,Female,35290,67,Fashion,Platinum,10,1
1044,23,Male,105077,30,Home Decor,Silver,9,1
1045,54,Male,91353,5,Groceries,Basic,15,5
1046,50,Female,37004,88,Home Decor,Basic,14,2
1047,39,Male,138273,52,Electronics,Silver,10,1
1048,38,Male,24651,16,Fashion,Gold,12,4
